SamplesperPixel,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,RepetitionTime,EchoTime,EchoTrainLength,InversionTime,AngioFlag,NumberofAverages,ImagingFrequency,MagneticFieldstrength,SpacingBetweenSlices,PercentSampling,PercentPhaseFieldofView,PixelBandwidth,ReconstructionDiameter,PhaseEncodingDirection,FlipAngle,SAR,VariableFlipAngleFlag,SeriesDescription,SHStationName
1,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,ISO DIFFUSION TRUE AXIAL,MR1EL2
3,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,DWI,MR1EL2
1,IR,SK,NULL,2D,10002,124.908,1,2200,N,0.5,63.8573,1.5,5,64.5833,100,162.734,200,ROW,90,0.943,N,CORONAL flair,MR1EL2
1,SE,SK,NULL,2D,4200,102.816,12,0,N,2,63.857293,1.5,5,100,80,48.8281,220,ROW,90,1.121,N,COR FSE T2(GENERALIZED-SEIZUR,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.448,1,0,N,1,63.857293,1.5,6,100,100,976.562,300,ROW,70,1.98086,N,Calibration Scan,MR1EL2
1,IR,SK,NULL,2D,10002,129.812,1,2200,N,0.5,63.857293,1.5,5,64.5833,100,162.734,200,ROW,90,0.9399,N,axial flair,MR1EL2
1,SE,SK,NULL,2D,3716.66,94.6,12,0,N,2,63.857293,1.5,4,100,75,44.375,200,ROW,90,1.5775,N,AX T2,MR1EL2
1,NULL,NONE,NULL,2D,8500,86.5,1,0,N,1,63.8573,1.5,2.2,100,100,1953.12,220,COL,90,0.521497,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,0,N,1,63.857293,1.5,1.5,100,75,81.4062,220,ROW,25,0.319637,N,3D SPGR CORONAL,MR1EL2
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,16.1,94,91.40625,100,NULL,ROW,25,0.121654004,N,TOF 3D cow_MIP_TRA,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,16.1,94,91.40625,100,NULL,NULL,25,0.121654004,N,TOF 3D cow_MIP_SAG,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,16.1,94,91.40625,100,NULL,ROW,25,0.121654004,N,TOF 3D cow_MIP_COR,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,16.1,94,91.40625,100,NULL,ROW,25,0.121654004,N,TOF 3D cow,MRFND1
1,NULL,NULL,IR,2D,8500,94,13,2500,N,1,63.637639,1.5,4,75,79.6875,130,NULL,ROW,180,0.264597671,N,T2 FLAIR AXIAL,MRFND1
1,GR,NULL,PFP,3D,11.8,5.9,1,NULL,N,1,63.637591,1.5,NULL,70,100,130,NULL,ROW,80,0.329934509,N,T2 CISS Ax,MRFND1
1,SE,NULL,NULL,2D,4360,106,13,NULL,N,2,63.637546,1.5,4,50,78.125,100,NULL,ROW,180,0.447510403,N,T2 AXIAL,MRFND1
1,GR,NULL,NULL,3D,30,20,1,NULL,N,1,63.637597,1.5,NULL,95,84.375,80,NULL,ROW,12,0.003351721,N,SWI_Images,MRFND1
1,GR,NULL,NULL,3D,30,20,1,NULL,N,1,63.637597,1.5,NULL,95,84.375,80,NULL,ROW,12,0.003351721,N,Pha_Images,MRFND1
1,NULL,NULL,IR,3D,2090,4.79,1,1100,N,1,63.637639,1.5,NULL,100,100,130,NULL,ROW,15,0.038252962,N,MPRAGE  3D sag,MRFND1
1,GR,NULL,NULL,3D,30,20,1,NULL,N,1,63.637597,1.5,NULL,95,84.375,80,NULL,ROW,12,0.003351721,N,mIP_Images(SW),MRFND1
1,GR,NULL,NULL,3D,30,20,1,NULL,N,1,63.637597,1.5,NULL,95,84.375,80,NULL,ROW,12,0.003351721,N,Mag_Images,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,6,100,100,1395,NULL,COL,90,0.128325489,N,LOWB,MRFND1
1,GR,SP,NULL,2D,20,5,1,NULL,N,1,63.637639,1.5,12,50,100,179,NULL,ROW,40,0.022023209,N,LOCALIZER,MRFND1
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,6,100,100,1395,NULL,COL,90,0.128325489,N,FA,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,6,100,100,1395,NULL,COL,90,0.128325489,N,EXP,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,6,100,100,1395,NULL,COL,90,0.128325489,N,DWI,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,5.99999988,100,100,1395,NULL,COL,90,0.128325489,N,DIFFUSION 12,MRFND1
1,EP,NULL,NULL,2D,3380,83,1,NULL,N,1,63.637554,1.5,6,100,100,1395,NULL,COL,90,0.128325489,N,ADC,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D R. ANT.,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D POST VERT,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D POST HORIZ,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D L. ANT.,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D COW,MRFND1
1,GR,NULL,NULL,3D,23,7,1,NULL,Y,1,63.637639,1.5,NULL,94,91.40625,91.40624851,NULL,ROW,25,0.121654004,N,3D ANT CIRC,MRFND1
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,ZERO-B,MR1EL2
1,SE,NONE,NULL,2D,1500,144,1,0,N,8,63.857356,1.5,40,100,100,4.88281,220,COL,90,0.0793504,N,white matter  single vox. TE=144,MR1EL2
1,GR,SS,FC,2D,600,25,1,0,N,2,63.857304,1.5,5,100,75,122.109,220,ROW,20,0.00191246,N,SUSCEP.,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
1,SE,OSP,NULL,2D,500,14,1,0,N,0.5,63.857278,1.5,5,58.3333,100,122.109,220,ROW,90,0.486813,N,SAG T1,MR1EL2
1,GR,NULL,NULL,2D,40,5.4,1,NULL,N,1,63.857301,1.5,NULL,100,50,62.5,210,NULL,60,0.0780569,N,PJN,MR1EL2
1,GR,NULL,NULL,2D,40,5.4,1,NULL,N,1,63.857301,1.5,NULL,100,50,62.5,210,NULL,60,0.0780569,N,PJN,MR1EL2
1,GR,NULL,NULL,2D,40,5.4,1,NULL,N,1,63.857301,1.5,NULL,100,50,62.5,210,NULL,60,0.0780569,N,PJN,MR1EL2
1,GR,NULL,NULL,2D,40,5.4,1,NULL,N,1,63.857301,1.5,NULL,100,50,62.5,210,NULL,60,0.0780569,N,PJN,MR1EL2
1,GR,NULL,NULL,2D,40,5.4,1,0,N,1,63.857301,1.5,1.5,100,50,125,260,ROW,60,0.0780569,N,O-COR 2DTOF MRV,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,ISO DIFFUSION TRUE AXIAL,MR1EL2
1,SE,NONE,NULL,2D,1500,144,1,0,N,8,63.857352,1.5,40,100,100,4.88281,220,COL,90,0.0793504,N,gray matter  single vox. TE=144,MR1EL2
3,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,DWI,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.448,1,0,N,1,63.857251,1.5,6,100,100,976.562,300,COL,70,0.622209,N,Calibration Scan,MR1EL2
1,SE,NONE,NULL,2D,1500,144,1,0,N,8,63.857339,1.5,40,100,100,4.88281,220,COL,90,0.0793504,N,basal ganglia single vox. TE=144,MR1EL2
1,SE,SK,NULL,2D,6016.66,94.6,12,0,N,2,63.857301,1.5,4,100,75,44.375,200,ROW,90,0.306,N,AX T2,MR1EL2
1,IR,SK,NULL,2D,9127,129.628,1,2200,N,0.5,63.857301,1.5,4,64.5833,100,162.734,200,ROW,90,0.327,N,AX FLAIR,MR1EL2
1,RM,NONE,NONE,3D,5500,23.952,66,0,N,1,0,1.5,3,100,100,488.281,240,ROW,90,0.221453,N,ASL CBF,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857301,1.5,2.2,100,100,1953.12,220,COL,90,0.164884,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,0,N,1,63.857301,1.5,1.5,100,75,81.4062,220,ROW,25,0.100401,N,3D SPGR CORONAL,MR1EL2
1,NULL,NULL,NULL,3D,5000,352,147,1800,N,1,123.255363,3,NULL,100.7463,100,790,NULL,ROW,120,0.433349045,Y,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso,MR3EL2
1,NULL,NULL,IR,3D,2530,3.39,1,1100,N,1,123.255363,3,NULL,100,100,195,NULL,ROW,7,0.13420466,N,Sag MPRAGE_p2_1mm_pre,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,o-Single Voxel Te=288 white,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,o-Single Voxel Te=288 gray,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,o-Single Voxel Te=288 basal,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2,100,100,1445,NULL,COL,90,0.572873581,N,LOWB,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2,100,100,1445,NULL,COL,90,0.569043034,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.255345,3,12,50,100,300,NULL,ROW,40,0.022982607,N,LOCALIZER,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2,100,100,1445,NULL,COL,90,0.572873581,N,FA,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2,100,100,1445,NULL,COL,90,0.569043034,N,FA,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2,100,100,1445,NULL,COL,90,0.572873581,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2,100,100,1445,NULL,COL,90,0.569043034,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2,100,100,1445,NULL,COL,90,0.572873581,N,DWI,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2,100,100,1445,NULL,COL,90,0.569043034,N,DWI,MR3EL2
1,NULL,NULL,NULL,3D,5000,352,147,1800,N,1,123.255363,3,NULL,100.7463,100,790,NULL,ROW,120,0.433349045,Y,COR MPRAGE,MR3EL2
1,NULL,NULL,NULL,3D,5000,352,147,1800,N,1,123.255363,3,NULL,100.7463,100,790,NULL,ROW,120,0.433349045,Y,COR FLAIR,MR3EL2
1,NULL,NULL,NULL,3D,5000,352,147,1800,N,1,123.255363,3,NULL,100.7463,100,790,NULL,ROW,120,0.433349045,Y,AXIAL MPRAGE,MR3EL2
1,NULL,NULL,NULL,3D,5000,352,147,1800,N,1,123.255363,3,NULL,100.7463,100,790,NULL,ROW,120,0.433349045,Y,AXIAL FLAIR,MR3EL2
1,SE,NULL,NULL,2D,6380,97,11,NULL,N,2,123.255358,3,4,75,84.375,150,NULL,ROW,150,0.67619665,N,Ax T2 4mm,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255362,3,NULL,95,75,120,NULL,ROW,15,0.042335849,N,Ax SWI_t2_fl3d_pat2,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2.000000013,100,100,1445,NULL,COL,90,0.572873581,N,AX DIFFUSION_60 dir_b=3000,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2.000000013,100,100,1445,NULL,COL,90,0.569043034,N,AX DIFFUSION_12 dir_b=1000,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255364,3,2,100,100,1445,NULL,COL,90,0.572873581,N,ADC,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255366,3,2,100,100,1445,NULL,COL,90,0.569043034,N,ADC,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255266,3,NULL,95,75,120,NULL,ROW,15,0.026467828,N,SWI_Images,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255276,3,NULL,100.7463,100,789,NULL,ROW,120,0.282720595,Y,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso,MR3EL2
1,NULL,NULL,IR,3D,2530,1.75,1,NULL,N,4,123.255273,3,NULL,100,100,651,NULL,ROW,7,0.084533415,N,Sag T1 Pre mocoMEMPRAGE_4e_p3 RMS,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255266,3,NULL,95,75,120,NULL,ROW,15,0.026467828,N,mIP_Images(SW),MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,6,100,100,1250,NULL,COL,90,0.365490261,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.255271,3,12,50,100,300,NULL,ROW,40,0.014368429,N,LOCALIZER,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,6,100,100,1250,NULL,COL,90,0.365490261,N,FA,MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,6,100,100,1250,NULL,COL,90,0.365490261,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,6,100,100,1250,NULL,COL,90,0.365490261,N,DWI,MR3EL2
1,SE,NULL,NULL,2D,6500,92,11,NULL,N,1,123.255259,3,3,75,100,89,NULL,COL,150,0.245025966,N,Cor T2 3 mm over 24 months,MR3EL2
1,NULL,NULL,IR,3D,2530,1.75,1,NULL,N,4,123.255273,3,NULL,100,100,651,NULL,ROW,7,0.084533415,N,Cor Mprage MPR,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255276,3,NULL,100.7463,100,789,NULL,ROW,120,0.282720595,Y,Cor Flair MPR,MR3EL2
1,SE,NULL,NULL,2D,7454.8,97,11,NULL,N,2,123.255259,3,3,75,84.375,150,NULL,ROW,150,0.488382553,N,Ax T2 3 mm use for pts over 24 months,MR3EL2
1,NULL,NULL,IR,3D,2530,1.75,1,NULL,N,4,123.255273,3,NULL,100,100,651,NULL,ROW,7,0.084533415,N,Ax Mprage MPR,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255276,3,NULL,100.7463,100,789,NULL,ROW,120,0.282720595,Y,Ax Flair MPR,MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,5.999999874,100,100,1250,NULL,COL,90,0.365490261,N,Ax DIFFUSION,MR3EL2
1,EP,NULL,NULL,2D,3320,92,1,NULL,N,1,123.255269,3,6,100,100,1250,NULL,COL,90,0.365490261,N,ADC,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3D_csi_laser_4cc_TE288ms,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3D_csi_laser_2cc_TE30ms,MR3EL2
1,SE,SK,NULL,2D,1530.65,119.136,1,0,N,0.53125,63.868538,1.5,4,53.125,100,244.141,240,ROW,90,0.899779,N,Sag T2 SSFE,MR1W1
1,SE,SK,NULL,2D,833.24,123.84,1,0,N,0.5625,63.868538,1.5,4,56.25,100,162.734,220,ROW,90,0.899789,N,Cor T2 SSFE ASSET,MR1W1
1,SE,SK,NULL,2D,1157.51,122.208,1,0,N,0.544444,63.868538,1.5,4,54.4444,80,244.141,220,ROW,90,0.899781,N,Ax T2 SSFE,MR1W1
1,NULL,SS,NULL,2D,12000,30.4,1,0,N,2,63.868502,1.5,4,100,100,1304.69,220,COL,90,0.00718283,N,SUSCEPTIBILITY EPI,MR1W1
1,SE,SK,NULL,2D,1530.65,117.232,1,0,N,0.53125,63.868502,1.5,4,53.125,100,244.141,240,ROW,90,2.15213,N,Sag T2 SSFE,MR1W1
1,SE,SK,NULL,2D,822.676,116.48,1,0,N,0.5625,63.868502,1.5,4,56.25,100,162.734,220,ROW,90,2.15215,N,Cor T2 SSFE ASSET,MR1W1
1,SE,SK,NULL,2D,1157.51,121.904,1,0,N,0.544444,63.868502,1.5,4,54.4444,80,244.141,220,ROW,90,2.15213,N,Ax T2 SSFE,MR1W1
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,ZERO-B,MR1EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1EL2
1,SE,OSP,NULL,2D,416.664,14,1,0,N,0.5,63.857272,1.5,5,58.3333,100,122.109,210,ROW,90,1.17843,N,SAG T1,MR1EL2
1,SE,SK,NULL,2D,5616.66,88.032,12,0,N,2,63.857287,1.5,3.3,100,75,44.375,200,ROW,90,0.9251,N,O-coronal fse T2,MR1EL2
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,ISO DIFFUSION TRUE AXIAL,MR1EL2
3,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,DWI,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.492,1,0,N,1,63.857269,1.5,6,100,100,976.562,300,COL,70,1.77119,N,Calibration Scan,MR1EL2
1,SE,SK,NULL,2D,5150,95.72,12,0,N,2,63.857272,1.5,4,100,75,44.375,200,ROW,90,1.0992,N,AX T2,MR1EL2
1,IR,SK,NULL,2D,10002,127.008,1,2200,N,0.5,63.857287,1.5,4,64.5833,100,162.734,200,ROW,90,0.8477,N,AX FLAIR,MR1EL2
1,NULL,NONE,NULL,2D,8000,91.6,1,0,N,1,63.857287,1.5,2.4,100,100,1953.12,220,COL,90,0.449254,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,33.333,8,1,0,N,1,63.857272,1.5,1.5,100,75,81.4062,220,ROW,25,0.280401,N,3D SPGR CORONAL,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,ZERO-B,MR1EL2
1,GR,SS,FC,2D,800,25,1,0,N,2,63.857252,1.5,4,100,75,122.109,200,ROW,20,0.00612943,N,SUSCEP.,MR1EL2
1,SE,NONE,NULL,2D,1500,144,1,0,N,8,63.857269,1.5,40,100,100,4.88281,220,ROW,90,0.268837,N,SINGLE VOX#1 BG,MR1EL2
1,SE,NONE,NULL,2D,1500,144,1,0,N,8,63.857291,1.5,40,100,100,4.88281,220,ROW,90,0.268837,N,SINGLE VOX #2,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1EL2
1,SE,SK,TRF_GEMS,2D,466.664,9.528,2,0,N,2,63.857259,1.5,5.5,100,100,162.734,180,ROW,90,1.2867,N,Sag T1 FSE,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,ISO DIFFUSION TRUE AXIAL,MR1EL2
3,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,DWI,MR1EL2
1,SE,SK,NULL,2D,6016.66,199.32,12,0,N,2,63.857259,1.5,4,100,75,44.375,200,ROW,90,1.3955,N,AX T2,MR1EL2
1,NULL,NONE,NULL,2D,8000,86.5,1,0,N,1,63.857262,1.5,2.2,100,100,1953.12,220,COL,90,0.30676,N,ADC,MR1EL2
1,GR,NULL,EDR_GEMS,3D,30,8,1,0,N,1,63.857259,1.5,1.2,100,75,81.4062,220,ROW,30,0.0598237,N,3D SPGR AX-30 DEGREE,MR1EL2
1,NULL,NONE,NULL,2D,7000,89.5,1,0,N,1,63.857239,1.5,4,100,100,1953.12,200,COL,90,0.297405,N,ZERO-B,MR1EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1EL2
1,SE,OSP,NULL,2D,550,14,1,0,N,0.5,63.857233,1.5,5,58.3333,100,122.109,220,ROW,90,1.60962,N,SAG T1,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,NULL,ROW,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,NULL,ROW,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,GR,SS,NULL,3D,36,6.3,1,NULL,N,1,63.857233,1.5,NULL,100,94,39.0625,150,NULL,25,0.31596,Y,PJN,MR1EL2
1,SE,SK,NULL,2D,6300,116.096,12,0,N,2,63.857239,1.5,4,100,75,44.375,200,ROW,90,1.0545,N,O-coronal fse T2,MR1EL2
1,SE,SK,NULL,2D,6300,115.744,12,0,N,2,63.857239,1.5,4,100,75,44.375,200,ROW,90,1.0545,N,O-coronal fse T2,MR1EL2
1,SE,SK,NULL,2D,5216.66,115.744,12,0,N,2,63.857236,1.5,5,100,75,44.375,200,ROW,90,1.0488,N,O-coronal fse T2,MR1EL2
1,NULL,NONE,NULL,2D,7000,89.5,1,0,N,1,63.857239,1.5,4,100,100,1953.12,200,COL,90,0.297405,N,ISO DIFFUSION TRUE AXIAL,MR1EL2
3,NULL,NONE,NULL,2D,7000,89.5,1,0,N,1,63.857239,1.5,4,100,100,1953.12,200,COL,90,0.297405,N,FA (color),MR1EL2
